"id","name","address","phone","url","latitude","longitude"
"231","http://www.crossfitsac.com","4755 Auburn Boulevard, Suite C, Sacramento, CA","(530) 559-2283","CrossFit SAC","38.6553367","-121.35299"
"232","http://crossfit-eo.de/","Weltenburger Str. 6, Munich, Bavaria","00491771765858","CrossFit eo","48.1410706","11.6270872"
"233","http://www.fitbodiesmovement.com/","412 Olympia Drive, Bloomington, IL","(309) 242-3478","Fit Bodies CrossFit","40.470225","-88.907389"
"234","http://transitioncrossfit.com","2334 Wyecroft Rd  Unit B11, Oakville, ON","(647) 284-5901","Transition CrossFit","43.4130159","-79.7309528"
"235","http://geauxcrossfit.com","3854 American Way, Baton Rouge, LA","(619) 300-1309","Geaux CrossFit","30.4175819","-91.0534969"
"236","http://www.crossfitcfs.com/","Ambergris Caye, Boca del Rio, San Pedro","(501) 206-2464","CrossFit CFS","18.001592","-87.9432837"
"237","http://www.projectfitness.org","2514 Johns Street, Garden City, KS","(620) 640-5732","Project Fitness CrossFit","37.9879815","-100.8819764"
"238","http://www.CrossFitOnTheRoad.be","Rue Th. Delbar 33, Waterloo, Brabant Wallon","+32 472 76 53 54","CrossFit On The Road","50.71469","4.3991"
"239","http://www.crossfitstonybrook.com","22 Woods Corner Rd, Setauket, NY","(631) 445-3740","CrossFit Stony Brook","40.9263576","-73.1192775"
"240","http://www.crossfitaledo.com","10315 East Bankhead Highway, Aledo, TX","(817) 204-9830","CrossFit Aledo","32.720416","-97.613328"
"241","http://crossfitmthood.com/","335 NE 8th St, Gresham, OR","(503) 491-5100","CrossFit Mt. Hood","45.503431","-122.427463"
"243","http://www.crossfitfresno.com","90 E. Escalon Avenue Suite #109, Fresno, CA","(559) 492-0432","CrossFit Fresno","36.82727","-119.788388"
"244","http://www.crossfitcrux.com","118 Sandiford Drive Unit 2, Stouffville, ON","(416) 662-1637","CrossFit Crux","43.9635604","-79.2697446"
"245","http://www.cftuscaloosa.com/","2405 Paul Bryant Drive, Tuscaloosa, AL","(205) 561-9900","CrossFit Tuscaloosa","33.204312","-87.56717"
"247","http://www.crossfitrebels.com","2077 Sunnydale Blvd, Clearwater, FL","(727) 253-4971","CrossFit Rebels","27.9868847","-82.7507945"
"248","http://www.crossfit42s.com.au","2-4 Patrick St, Hobart, Tasmania","(041) 211-0308","CrossFit 42 South","-42.876458","147.325406"
"249","http://www.c3crossfit.com","1615 W. Jefferson, #A, Springfield, IL","(217) 341-9173","Capital City CrossFit","39.808431","-89.683157"
"250","http://www.cooeecrossfit.com.au","37 Lemnos Street, Shenton Park, WA","(042) 554-7005","Cooee CrossFit","-31.955252","115.79402"
"251","http://www.crossfitvictorious.com/","9421 FM 2920, Suite 10B, Tomball, TX","(281) 627-4302","CrossFit Victorious","30.084587","-95.570666"
"252","http://www.nscrossfit.com/","6818 W. Kennewick Ave. Ste F, Kennewick, WA","(509) 845-9796","Natural Selection CrossFit","46.209759","-119.211727"
"253","http://www.northamptoncrossfit.co.uk/","Unit 22 Rothersthorpe Avenue Rothersthorpe Industrial Estate Far Cotton, Northampton, England","0044 7980 707557","CrossFit Northampton (CFN)","52.2251248","-0.9073229"
"254","http://www.inshapecrossfit.com/","calle flerida nolasco #3 arroyo hondo, Santo Domingo, Distrito Nacional","(809) 566-2889","In Shape CrossFit","18.4879254","-69.9360037"
"255","http://www.crossfitkapiti.co.nz","109D Rimu Road, Paraparaumu, Wellington","+64 274 737 139","Crossfit Kapiti","-40.9192069","174.9991296"
"259","http://www.outpostcrossfit.com","2755 N. Delany Rd., Waukegan, IL","(847) 744-0112","Outpost CrossFit","42.402978","-87.904169"
"261","http://www.crossfit425.com/","1628 130th Ave NE, Bellevue, WA","(425) 885-4466","CrossFit 425","47.6248727","-122.1670383"
"262","http://www.crossfitludus.com/","1449 Hornby St, Vancouver, BC","(604) 719-7745","CrossFit Ludus","49.2758325","-123.132323"
"263","http://evansvillecrossfit.com","1230 Heinlein Road, Evansville, IN","(812) 205-0131","Evansville CrossFit","38.054201","-87.539602"
"265","http://www.cascadecrossfit.com","29700 SE High Point Way, Issaquah, WA","(425) 941-0394","Cascade CrossFit","47.534265","-121.946343"
"267","http://www.crossfitrising.com","13 Foster St., Bergenfield, NJ","(201) 338-2405","CrossFit Rising","40.914999","-73.99921"
"268","http://www.crossfitbroadbeach.com.au","8/51 Johnston Street, Southport, QLD","(041) 317-2643","CrossFit Broadbeach","-27.964797","153.405156"
"269","http://crossfitroar.com/","3-80 Webster Road, Stafford, Brisbane, QLD","(043) 711-7187","CrossFit Roar","-27.4149902","153.0158307"
"270","http://www.blackhillscrossfit.com/","1420 Deadwood Ave, Ste B, Rapid City, SD","(605) 786-4317","Black Hills CrossFit","44.1404585","-103.2719621"
"271","http://www.crossfitrife.com/","5741 Bayside Drive Suite 108, Virginia Beach, VA","(757) 227-6757","CrossFit Rife","36.8984654","-76.1855936"
"274","http://crossfitexertion.com/","2 Blue Water Rd, Bedford, NS","(902) 452-6328","CrossFit Exertion","44.72311","-63.707169"
"275","http://urcrossfit.com/","2252 Merchant Ave, Unit 101, Odessa, FL","(727) 534-6967","U R (You Are) CrossFit","28.1933789","-82.6313415"
"276","http://www.theconfluencevt.org/crossfit","654 Granger Road, Suite 4, Berlin, VT","(802) 229-4131","Green Mountain CrossFit","44.2157092","-72.5591612"
"278","http://www.sanitycrossfit.com/","211 S. Market Street, Sullivan, IL","(217) 474-7197","CrossFit Sanity","39.5972329","-88.6186585"
"279","http://www.crossfitchatsworth.com","9144 Jordan Avenue, Chatsworth, CA","(818) 357-5547","CrossFit Chatsworth","34.2367888","-118.6039307"
"282","http://www.impactcrossfit.com/","1880-1882 Johns Drive, Gleview, IL","(847) 858-2807","CrossFit Impact","42.0897778","-87.8100111"
"283","http://www.crossfitorigin.com.au/","8 Glenwood Drive, Thornton, NSW","61422902708","CrossFit Origin","-32.788815","151.635216"
"284","http://www.n-ragedfitness.com","33 New Jersey Avenue Ste 2, Flemington, NJ","(908) 451-3504","N-Raged CrossFit","40.515021","-74.853855"
"285","http://www.crossfitfortwayne.com","829 Lawrence Dr, #2, Fort Wayne, IN","(937) 346-4966","CrossFit Fort Wayne","41.078093","-85.206371"
"287","http://www.fluxregina.ca/flux/home.html","2251 McTavish St., Regina, SK","(306) 541-5807","Flux CrossFit","50.4429506","-104.6340214"
"289","http://crossfitintensify.com/","1485 Mohawk Blvd, Springfield, OR","(541) 337-5627","CrossFit Intensify","44.0586412","-123.0002985"
"290","http://www.crossfitom.com","Hemen Motors, Kishor Kumar Ganguly lane, Juhu Tara road, Mumbai, Maharashtra","061449586967","CrossFit OM","19.7514798","75.7138884"
"291","http://www.crossfitestespark.com","1755 State Hwy 66, Estes Park, CO","(970) 227-0499","CrossFit Estes Park","40.361156","-105.555997"
"292","http://www.CrossFitAmsterdam.nl","Karperweg 39, Amsterdam, Amsterdam","+31 6 24 317 826","CrossFit Amsterdam","52.3474614","4.8542324"
"295","http://www.crossfitenergy.com/","1930 N CLEVELAND MASSILLON RD, Akron, OH","(330) 606-0106","CrossFit Energy","41.1879511","-81.6364292"
"296","http://crossfithamilton.net/","92 North Main Street, Building 3A, Windsor, NJ","(609) 915-8516","CrossFit Hamilton","40.247102","-74.575658"
"297","http://www.crossfitnewtown.com","11 Friends Lane   Suite 111, Newtown, PA","(215) 860-9660","CrossFit Newtown","40.2280871","-74.9151152"
"298","http://www.crossfitprime.com/","220 Geiger Rd, Unit 105 & 106, Philadelphia, PA","(215) 873-4571","CrossFit Prime","34.072734","-83.6352986"
"299","http://crossfitanaheim.com/","1731 S Claudina Way, Anaheim, CA","(949) 354-4509","CrossFit Anaheim","33.80528","-117.9012201"
"300","http://crossfitsouthcentralmass.com","28 Hastings St., Unit #3, Mendon, MA","(508) 714-9640","CrossFit South Central Mass","42.103126","-71.556438"
"301","http://dccrossfit.com/","139 Breckinridge Ln, Louisville, KY","(502) 641-2980","Derby City CrossFit","38.251821","-85.65404"
"303","http://www.comalcrossfit.com/","21965 Hwy 46 West, Bulverde, TX","(210) 445-7131","Comal CrossFit","29.795659","-98.444908"
"304","http://www.crossfitrefinery.com/","528 N. Americana Blvd., Boise, ID","(208) 891-7015","CrossFit Refinery","43.6179834","-116.2160228"
"305","http://clearlakecf.squarespace.com/","500 W NASA Pkwy, Suite A, Webster, TX","(832) 385-0085","Clear Lake CrossFit","29.53476","-95.1220923"
"306","http://www.crossfitreaction.com/","85 David C Francis St, Greenville, SC","(207) 590-4422","CrossFit Reaction","34.8474656","-82.3929512"
"307","http://www.crossfitfeelgood.com.au/","1/51 Leighton Place, Hornsby Heights, NSW","61 407 033 841","CrossFit Feel Good","-33.694639","151.114041"
"309","http://www.crossfitirvine.com","1392 McGaw Avenue, Irvine, CA","(714) 263-5093","Crossfit Irvine","33.6987559","-117.8541033"
"310","http://www.TheAthleteLab.com","3225 Country Drive, Little Canada, MN","(612) 770-4322","CrossFit Athlete Lab","45.0412878","-93.1009773"
"311","http://www.crossfitwarrenton.com/","32 S. Second Street, Warrenton, VA","(703) 338-5154","CrossFit Warrenton","38.7125791","-77.7951707"
"312","http://crossfitswaustin.com/","9301 Highway 290W Suite 104, Austin, TX","(512) 292-0549","CrossFit SW Austin","30.2319927","-97.9259027"
"313","http://vagabondcrossfit.com/","15 Hampden Drive, South Easton, MA","(508) 930-8734","Vagabond CrossFit","42.047284","-71.071884"
"314","http://www.crossfitbrasil.com.br","Rua Clélia, 970, Lapa, Sao Paulo","(011)23671837","CrossFit Brasil","-23.5249102","-46.6918541"
"315","http://www.crossfitspartanburg.com/","330 Tenosha Drive, Spartanburg, SC","(410) 271-5910","CrossFit Spartanburg","34.9974855","-81.9814311"
"316","http://www.crossfit-tnt.com","3683 New Town Blvd., Saint Charles, MO","(636) 724-6464","CrossFit TNT","38.8309837","-90.5184245"
"317","http://www.crossfit864.com","213 West Main Street, Clinton, SC","(864) 833-7781","CrossFit 864","34.4734034","-81.8815891"
"319","http://oaklandcountycrossfit.com/","169 W. Clarkston Road, Lake Orion, MI","(248) 613-3528","Oakland County CrossFit","42.766819","-83.243346"
"321","http://www.crossfitepic.com","1545 Willow Creek Dr, Iowa City, IA","(319) 853-8477","CrossFit EPIC","41.641155","-91.5624689"
"323","http://www.crossfiteastcobb.com","4696 Lower Roswell Road Suite 700, Marietta, GA","(404) 459-7388","CrossFit East Cobb","33.964397","-84.414935"
"324","http://www.carportcrossfit.blogspot.com","1901 1st Ave South, Irondale, AL","(205) 527-3133","Carport CrossFit","33.53779781422601","-86.7082145282078"
"325","http://site.coretactix.com/?page_id=352","4140 Tuller Road, Suite 122, Dublin, OH","(614) 336-3780 ext.2","CoreTactix CrossFit","40.1077681","-83.0970407"
"328","http://www.crossfitdurango.com","360 S. Camino Del Rio, Durango, CO","(970) 769-6903","CrossFit Durango","37.252368","-107.87448"
"329","http://www.crossfitoshawa.com","712 Wilson Road S, Oshawa, ON","(905) 447-5682","CrossFit Oshawa","43.8834003","-78.8355721"
"331","http://www.breakingpointcrossfit.com","1153 Pioneer Rd Unit O, Burlington, ON","(416) 827-7175","Breaking Point CrossFit","43.3631879","-79.8015762"
"332","http://www.antiochcrossfit.com","401 Sunset Drive, Suite K, Antioch, CA","(925) 753-7533","Antioch CrossFit","37.9985246","-121.7957039"
"333","http://www.rocklincrossfit.com","4420 Granite Drive, Suite 100, Rocklin, CA","(916) 625-0121","Rocklin CrossFit","38.7966477","-121.2159694"
"334","http://Crossfit180.blogspot.com","906 S State Rd 39, Lebanon, IN","(765) 336-0180","CrossFit 180","40.0274935","-86.4751952"
"336","http://BravoCrossFit.com","145 Palisade Street #L3, Dobbs Ferry, NY","(914) 882-0518","Bravo CrossFit","41.0159539","-73.8754382"
"337","http://www.crossfitotg.com/","3330 Bargaintown Rd, Egg Harbor Township, NJ","(856) 513-5960","CrossFit OTG","39.374425","-74.579071"
"341","http://crossfitupcountrymaui.com/","850 Haliimaile Road, (Hali'imaile) Makawao, HI","(808) 281-6925","CrossFit UpCountry Maui","20.8683688","-156.3404949"
"342","http://www.crossfitws.com","4200 SW Admiral Way, Suite B, Seattle, WA","(509) 670-0150","CrossFit West Seattle","47.5814143","-122.385227"
"343","http://www.crossfitbodym.com","5/213 The Entrance Road Erina, Erina, NSW","(042) 323-7204","CrossFit BodyM","-33.43508","151.385292"
"344","http://www.brazosportcrossfit.com/","607 S Lazy Ln, Clute, TX","(979) 549-6006","Brazosport CrossFit","29.014945","-95.412637"
"345","http://www.challengefitnesscrossfit.com/Challenge_Fitness_CrossFit/Welcome.html","17030 SE 1st St., Suite 101, Vancouver, WA","(360) 901-2721","Challenge Fitness CrossFit","45.6214246","-122.4963829"
"346","http://crossfittracy.com/","4220 Commercial Drive, Suite 18, Tracy, CA","(510) 329-3885","CrossFit Tracy","37.768031","-121.428646"
"348","http://www.crossfitcoronado.com/","160 C. Avenue, Coronado, CA","(281) 851-1613","CrossFit Coronado","32.697193","-117.1717402"
"351","http://www.doublediamondcrossfit.com/","965 59th Avenue #A, Greeley, CO","(970) 302-2024","Double Diamond CrossFit","40.422165","-104.77569"
"353","http://www.crossfitsaratoga.com","8 Woodland Court, Ballston Spa, NY","(518) 884-0671","CrossFit Saratoga","43.028953","-73.853747"
"354","http://crossfitstaugustine.com","1701 Lakeside Avenue, Suite 3, St. Augustine, FL","(904) 806-1937","CrossFit St. Augustine","29.8698751","-81.3295694"
"355","http://www.crossfitsupremacy.com.au","8 Nelson Avenue, Padstow, NSW","+61410646054","CrossFit Supremacy","-33.935997","151.027865"
"356","http://www.crossfitrichmond.com/","116 Murphy Street, Richmond, VIC","(040) 015-1288","CrossFit Richmond","-37.818316","145.009551"
"358","http://www.crossfitrutherford.com","325 West Rutherford Blvd., Murfreesboro, TN","(615) 533-6074","CrossFit Rutherford","35.8192569","-86.3989965"
"359","http://www.crossfitbozeman.com","2308 N 7th Ave, Suite H, Bozeman, MT","(406) 595-4986","CrossFit Bozeman","45.702463","-111.044312"
"360","http://rawcrossfit.ca","19 Laurier Rd., Penetanguishine, ON","(705) 529-9348","RAW CrossFit GB","44.7799938","-79.9124328"
"361","http://www.sfbbcrossfit.com","5150 SW 48th Way #607, Davie, FL","(954) 931-1484","SF CrossFit","26.057387","-80.208882"
"362","http://www.crossfit914.com","12-C West Main Street, Elmsford, NY","(914) 602-6432","CrossFit 914","41.054211","-73.82098"
"363","http://www.crossfitssli.com","1507-2 Smithtown Avenue, Bohemia, NY","(631) 472-1930","Crossfit South Shore L.I.","40.780443","-73.108811"
"364","http://www.saskprohockey.com","184 South Industrial Drive, Bay 7, Prince Albert, SK","(403) 229-0704","Saskpro CrossFit Sports Conditioning","53.1814563","-105.745827"
"365","http://www.titaniumcrossfit.blogspot.com/","823 McPhee Ave, Courtenay, BC","(250) 897-8121","Titanium CrossFit","49.6854823","-125.0036927"
"366","http://www.transformcrossfit.com","1589 Reed Rd, Unit 9-10, Pennington, NJ","(609) 851-3693","Transform CrossFit","40.298278","-74.797619"
"367","http://www.southernxfit.com","1/10 Whyalla St, Willetton, WA","+61 424606173","Southern CrossFit","-32.041163","115.881592"
"368","http://www.crossfitmadtown.com/","7576 Lisa Lane, Middleton, WI","(608) 282-5610","CrossFit Madtown","43.1090227","-89.5116049"
"369","http://Crossfit-lifestyle.com","18420 Hart St, Reseda, CA","(818) 705-6500","CrossFit LifeStyle","34.197107","-118.534158"
"370","http://www.crossfitptc.com","303 Kelly Drive, Suite 8 and 9, Peachtree, GA","(770) 617-1307","CrossFit PTC","33.3800229","-84.5791698"
"371","http://www.friscocrossfit.com","9410 Dallas Pkwy, #150, Frisco, TX","(469) 879-4158","Frisco CrossFit","33.156296","-96.839399"
"372","http://www.crossfitoslo.no","Nydalsveien 17, Oslo, Oslo","22 71 80 71","CrossFit Oslo","59.9478409","10.7645659"
"373","http://www.CrossFitEwaBeach.com","2045 Lauwiliwili Street, Building 1, Kapolei, HI","(843) 263-4849","KSAC CrossFit","21.323269235787745","-158.09053663016357"
"374","http://crossfithorizons.blogspot.com/","Unit 2, 34 Rural Drive, Sandgate, NSW","61 02 40238696","CrossFit Horizons","-32.876737","151.7100351"
"376","http://www.crossfitoverdrive.com","7371 Elmbridge Way, Richmond, BC","(604) 278-4848","CrossFit Overdrive","49.1720297","-123.1435149"
"377","http://www.crossfitcheshire.com/","360 Sandbank Road, Cheshire, CT","(203) 239-0351","CrossFit Cheshire","41.536412","-72.90258"
"378","http://www.crossfitminneapolis.com","131 Chestnut Ave, Suite 110, Minneapolis, MN","(507) 581-2087","CrossFit Minneapolis","44.976942","-93.2841694"
"379","http://movementforlife.typepad.com/crossfitmovementforlife","805 Aerovista Place, Ste 104, San Luis Obispo, CA","(805) 440-6065","CrossFit Movement For Life","35.2434883","-120.6403331"
"380","http://www.crossfitcoolumbeach.com.au","Lysaght, Coolum Beach, QLD","(040) 775-2489","Coolum Beach CrossFit","-26.5206406","153.0593017"
"382","http://www.crossfitzuerich.ch","Letzigraben 165, Zurich, Switzerland","0041765694350","Reebok CrossFit Zurich","47.3737119","8.4953163"
"383","http://www.pittsburghkarate.com/Programs/Object/Records/CMSPageObject345206247056000","5440 Centre Avenue, Pittsburgh, PA","(412) 621-5425","CrossFit Shadyside","40.4563849","-79.9366602"
"384","http://www.outeredgecrossfit.com/","16000 Mill Creek Blvd #112, Mill Creek, WA","(206) 290-8136","Outer Edge CrossFit","47.8531156","-122.2211642"
"385","http://concord-crossfit.com/","145 Woodrow Ave, Ste C, Modesto, CA","(925) 209-7400","Concord CrossFit","37.685809","-120.995417"
"386","http://www.crossfitroots.com","2406 30th Street, Boulder, CO","(303) 578-8455","CrossFit Roots","40.0249594","-105.2535723"
"387","http://www.crossfitamplify.com","1962 Ohio St, Lisle, IL","(630) 532-4095","CrossFit Amplify","41.7911607","-88.0898191"
"388","http://crossfit100.com/","4927 N Lydell Avenue, Glendale, WI","(414) 313-1427","CrossFit 100","43.106513","-87.912284"
"389","http://","Holtagordum, 104 Reykjavik, ","(354) 499-1980","Reebok CrossFit Katla","64.1429157","-21.8600061"
"390","http://www.hookladdercrossfit.com","18814 72nd Ave s, Kent, WA","(206) 498-0785","Hook & Ladder CrossFit","47.4340451","-122.2439878"
